ENSMUSG00000022468	Endou	Endou
ENSMUSG00000022469	Rapgef3	Rapgef3
ENSMUSG00000022471	Xrcc6	Xrcc6
ENSMUSG00000022472	Desi1	Desi1
ENSMUSG00000022474	Pmm1	Pmm1
ENSMUSG00000022475	Hdac7	Hdac7
ENSMUSG00000022476	Polr3h	Polr3h
ENSMUSG00000022477	Aco2	Aco2
ENSMUSG00000022479	Vdr	Vdr
ENSMUSG00000022483	Col2a1	Col2a1
ENSMUSG00000022484	Hoxc10	Hoxc10
ENSMUSG00000022485	Hoxc5	Hoxc5
ENSMUSG00000022487	Gtsf1	Gtsf1
ENSMUSG00000022488	Nckap1l	Nckap1l
ENSMUSG00000022489	Pde1b	Pde1b
ENSMUSG00000022490	Ppp1r1a	Ppp1r1a
ENSMUSG00000022491	Glycam1	Glycam1
ENSMUSG00000022494	Shisa9	Shisa9
ENSMUSG00000022496	Tnfrsf17	Tnfrsf17
ENSMUSG00000022498	Txndc11	Txndc11
ENSMUSG00000022500	Litaf	Litaf
ENSMUSG00000022501	Prm1	Prm1
ENSMUSG00000022503	Nubp1	Nubp1
ENSMUSG00000022504	Ciita	Ciita
ENSMUSG00000022505	Emp2	Emp2
ENSMUSG00000022507	1810013L24Rik	1810013L24Rik
ENSMUSG00000022508	Bcl6	Bcl6
ENSMUSG00000022510	Trp63	Trp63
ENSMUSG00000022512	Cldn1	Cldn1
ENSMUSG00000022514	Il1rap	Il1rap
ENSMUSG00000022515	Anks3	Anks3
ENSMUSG00000022516	Nudt16l1	Nudt16l1
ENSMUSG00000022517	Mgrn1	Mgrn1
ENSMUSG00000022518	4930562C15Rik	4930562C15Rik
ENSMUSG00000022519	Srl	Srl
ENSMUSG00000022521	Crebbp	Crebbp
ENSMUSG00000022523	Fgf12	Fgf12
ENSMUSG00000022525	Hrasls	Hrasls
ENSMUSG00000022526	Zfp251	Zfp251
ENSMUSG00000022528	Hes1	Hes1
ENSMUSG00000022529	Zfp263	Zfp263
ENSMUSG00000022533	Atp13a3	Atp13a3
ENSMUSG00000022534	Mefv	Mefv
ENSMUSG00000022536	Glyr1	Glyr1
ENSMUSG00000022537	Tmem44	Tmem44
ENSMUSG00000022538	Lsg1	Lsg1
ENSMUSG00000022540	Rogdi	Rogdi
ENSMUSG00000022542	ENSMUSG00000022542	Sept12
ENSMUSG00000022543	4930451G09Rik	4930451G09Rik
ENSMUSG00000022544	Fam86	Fam86
ENSMUSG00000022545	Ercc4	Ercc4
ENSMUSG00000022546	Gpt	Gpt
ENSMUSG00000022548	Apod	Apod
ENSMUSG00000022550	Adck5	Adck5
ENSMUSG00000022551	Cyc1	Cyc1
ENSMUSG00000022552	Sharpin	Sharpin
ENSMUSG00000022553	Maf1	Maf1
ENSMUSG00000022554	Fam203a	Fam203a
ENSMUSG00000022555	Dgat1	Dgat1
ENSMUSG00000022556	Hsf1	Hsf1
ENSMUSG00000022557	Bop1	Bop1
ENSMUSG00000022558	Mroh1	Mroh1
ENSMUSG00000022559	Fbxl6	Fbxl6
ENSMUSG00000022560	Slc52a2	Slc52a2
ENSMUSG00000022561	Gpaa1	Gpaa1
ENSMUSG00000022562	Oplah	Oplah
ENSMUSG00000022564	Grina	Grina
ENSMUSG00000022565	Plec	Plec
ENSMUSG00000022568	Scrib	Scrib
ENSMUSG00000022570	Tsta3	Tsta3
ENSMUSG00000022571	Pycrl	Pycrl
ENSMUSG00000022574	Naprt1	Naprt1
ENSMUSG00000022575	Gsdmd	Gsdmd
ENSMUSG00000022577	Ly6h	Ly6h
ENSMUSG00000022579	Gpihbp1	Gpihbp1
ENSMUSG00000022580	Rhpn1	Rhpn1
ENSMUSG00000022582	Ly6g	Ly6g
ENSMUSG00000022583	Ly6f	Ly6f
ENSMUSG00000022584	Ly6c2	Ly6c2
ENSMUSG00000022586	Ly6i	Ly6i
ENSMUSG00000022587	Ly6e	Ly6e
ENSMUSG00000022589	Cyp11b2	Cyp11b2
ENSMUSG00000022594	Lynx1	Lynx1
ENSMUSG00000022595	Lypd2	Lypd2
ENSMUSG00000022596	Slurp1	Slurp1
ENSMUSG00000022598	Psca	Psca
ENSMUSG00000022601	Rpl24	Rpl24
ENSMUSG00000022602	Arc	Arc
ENSMUSG00000022603	ENSMUSG00000022603	Mroh4
ENSMUSG00000022604	Cep97	Cep97
ENSMUSG00000022607	Ptk2	Ptk2
ENSMUSG00000022610	Mapk12	Mapk12
ENSMUSG00000022613	Miox	Miox
ENSMUSG00000022614	Lmf2	Lmf2
ENSMUSG00000022615	Tymp	Tymp
ENSMUSG00000022617	Chkb	Chkb
ENSMUSG00000022619	Mapk8ip2	Mapk8ip2
ENSMUSG00000022620	Arsa	Arsa
ENSMUSG00000022621	Rabl2	Rabl2
ENSMUSG00000022622	Acr	Acr
ENSMUSG00000022623	Shank3	Shank3
ENSMUSG00000022629	Kif21a	Kif21a
ENSMUSG00000022634	Yaf2	Yaf2
ENSMUSG00000022635	Zcrb1	Zcrb1
ENSMUSG00000022636	Alcam	Alcam
ENSMUSG00000022637	Cblb	Cblb
ENSMUSG00000022639	5330426P16Rik	5330426P16Rik
ENSMUSG00000022641	Bbx	Bbx
ENSMUSG00000022650	Retnlb	Retnlb
ENSMUSG00000022652	Morc1	Morc1
ENSMUSG00000022656	Pvrl3	Pvrl3
ENSMUSG00000022657	Cd96	Cd96
ENSMUSG00000022658	Tagln3	Tagln3
ENSMUSG00000022659	Gcsam	Gcsam
ENSMUSG00000022661	Cd200	Cd200
ENSMUSG00000022663	Atg3	Atg3
ENSMUSG00000022664	Slc35a5	Slc35a5
ENSMUSG00000022665	Ccdc80	Ccdc80
ENSMUSG00000022667	Cd200r1	Cd200r1
ENSMUSG00000022668	Gtpbp8	Gtpbp8
ENSMUSG00000022671	Mzt2	Mzt2
ENSMUSG00000022672	Prkdc	Prkdc
ENSMUSG00000022673	Mcm4	Mcm4
ENSMUSG00000022674	Ube2v2	Ube2v2
ENSMUSG00000022676	Snai2	Snai2
ENSMUSG00000022677	Fopnl	Fopnl
ENSMUSG00000022678	Nde1	Nde1
ENSMUSG00000022679	Mpv17l	Mpv17l
ENSMUSG00000022680	Pdxdc1	Pdxdc1
ENSMUSG00000022681	ENSMUSG00000022681	Ntan1
ENSMUSG00000022682	Rrn3	Rrn3
ENSMUSG00000022683	Pla2g10	Pla2g10
ENSMUSG00000022684	Bfar	Bfar
ENSMUSG00000022685	Parn	Parn
ENSMUSG00000022686	B3gnt5	B3gnt5
ENSMUSG00000022687	Boc	Boc
ENSMUSG00000022696	Sidt1	Sidt1
ENSMUSG00000022698	Naa50	Naa50
ENSMUSG00000022701	2610015P09Rik	2610015P09Rik
ENSMUSG00000022702	Hira	Hira
ENSMUSG00000022704	Qtrtd1	Qtrtd1
ENSMUSG00000022705	Drd3	Drd3
ENSMUSG00000022706	Mrpl40	Mrpl40
ENSMUSG00000022707	Gbe1	Gbe1
ENSMUSG00000022708	Zbtb20	Zbtb20
ENSMUSG00000022710	Usp7	Usp7
ENSMUSG00000022711	Pmm2	Pmm2
ENSMUSG00000022715	Cldn26	Cldn26
ENSMUSG00000022718	Dgcr8	Dgcr8
ENSMUSG00000022721	Trmt2a	Trmt2a
ENSMUSG00000022722	Arl6	Arl6
ENSMUSG00000022723	Crybg3	Crybg3
ENSMUSG00000022724	Mina	Mina
ENSMUSG00000022738	Gsc2	Gsc2
ENSMUSG00000022742	Cpox	Cpox
ENSMUSG00000022744	Cldn25	Cldn25
ENSMUSG00000022747	St3gal6	St3gal6
ENSMUSG00000022748	Cmss1	Cmss1
ENSMUSG00000022749	Tbc1d23	Tbc1d23
ENSMUSG00000022750	ENSMUSG00000022750	Klhl22
ENSMUSG00000022751	Nit2	Nit2
ENSMUSG00000022752	Tomm70a	Tomm70a
ENSMUSG00000022753	Tmem30c	Tmem30c
ENSMUSG00000022754	Tmem45a	Tmem45a
ENSMUSG00000022755	Gpr128	Gpr128
ENSMUSG00000022756	Slc7a4	Slc7a4
ENSMUSG00000022757	Tfg	Tfg
ENSMUSG00000022758	P2rx6	P2rx6
ENSMUSG00000022759	4930451C15Rik	4930451C15Rik
ENSMUSG00000022760	Thap7	Thap7
ENSMUSG00000022761	Lztr1	Lztr1
ENSMUSG00000022762	Ncam2	Ncam2
ENSMUSG00000022763	Aifm3	Aifm3
ENSMUSG00000022765	Snap29	Snap29
ENSMUSG00000022766	Serpind1	Serpind1
ENSMUSG00000022768	Ccdc116	Ccdc116
ENSMUSG00000022769	Sdf2l1	Sdf2l1
ENSMUSG00000022770	Dlg1	Dlg1
ENSMUSG00000022771	Ppil2	Ppil2
ENSMUSG00000022772	Senp5	Senp5
ENSMUSG00000022773	Ypel1	Ypel1
ENSMUSG00000022774	Ncbp2	Ncbp2
ENSMUSG00000022779	Top3b	Top3b
ENSMUSG00000022780	Mfi2	Mfi2
ENSMUSG00000022781	Pak2	Pak2
ENSMUSG00000022783	Spag6	Spag6
ENSMUSG00000022787	Wdr53	Wdr53
ENSMUSG00000022788	Fgd4	Fgd4
ENSMUSG00000022789	Dnm1l	Dnm1l
ENSMUSG00000022790	Igsf11	Igsf11
ENSMUSG00000022791	Tnk2	Tnk2
ENSMUSG00000022792	Yars2	Yars2
ENSMUSG00000022793	B4galt4	B4galt4
ENSMUSG00000022797	Tfrc	Tfrc
ENSMUSG00000022798	4930435E12Rik	4930435E12Rik
ENSMUSG00000022799	Arhgap31	Arhgap31
ENSMUSG00000022800	Fyttd1	Fyttd1
ENSMUSG00000022801	Lrch3	Lrch3
ENSMUSG00000022802	Lmln	Lmln
ENSMUSG00000022803	Popdc2	Popdc2
ENSMUSG00000022805	Maats1	Maats1
ENSMUSG00000022807	Osbpl11	Osbpl11
ENSMUSG00000022808	Snx4	Snx4
ENSMUSG00000022809	Nr1i2	Nr1i2
ENSMUSG00000022811	Zfp148	Zfp148
ENSMUSG00000022812	Gsk3b	Gsk3b
ENSMUSG00000022814	Umps	Umps
ENSMUSG00000022816	Fstl1	Fstl1
ENSMUSG00000022817	ENSMUSG00000022817	Itgb5
ENSMUSG00000022818	Cyp2ab1	Cyp2ab1
ENSMUSG00000022820	Ndufb4	Ndufb4
ENSMUSG00000022821	Hgd	Hgd
ENSMUSG00000022822	Abcc5	Abcc5
ENSMUSG00000022824	Muc13	Muc13
ENSMUSG00000022827	Rabl3	Rabl3
ENSMUSG00000022828	Gtf2e1	Gtf2e1
ENSMUSG00000022829	Stxbp5l	Stxbp5l
ENSMUSG00000022831	Hcls1	Hcls1
ENSMUSG00000022832	Ropn1	Ropn1
ENSMUSG00000022833	Ccdc14	Ccdc14
ENSMUSG00000022836	Mylk	Mylk
ENSMUSG00000022837	Iqcb1	Iqcb1
ENSMUSG00000022838	Eaf2	Eaf2
ENSMUSG00000022840	Adcy5	Adcy5
ENSMUSG00000022841	Ap2m1	Ap2m1
ENSMUSG00000022842	Ece2	Ece2
ENSMUSG00000022843	Clcn2	Clcn2
ENSMUSG00000022844	Pdia5	Pdia5
ENSMUSG00000022847	Thpo	Thpo
ENSMUSG00000022848	Dirc2	Dirc2
ENSMUSG00000022849	Hspbap1	Hspbap1
ENSMUSG00000022853	Ehhadh	Ehhadh
ENSMUSG00000022855	Senp2	Senp2
ENSMUSG00000022856	Tmem41a	Tmem41a
ENSMUSG00000022857	Tmprss15	Tmprss15
ENSMUSG00000022858	Tra2b	Tra2b
ENSMUSG00000022860	Chodl	Chodl
ENSMUSG00000022861	Dgkg	Dgkg
ENSMUSG00000022863	ENSMUSG00000022863	Btg3
ENSMUSG00000022864	D16Ertd472e	D16Ertd472e
ENSMUSG00000022865	Cxadr	Cxadr
ENSMUSG00000022867	Usp25	Usp25
ENSMUSG00000022868	Ahsg	Ahsg
ENSMUSG00000022871	Fetub	Fetub
ENSMUSG00000022875	Kng1	Kng1
ENSMUSG00000022876	Samsn1	Samsn1
ENSMUSG00000022877	Hrg	Hrg
ENSMUSG00000022878	Adipoq	Adipoq
ENSMUSG00000022881	Rfc4	Rfc4
ENSMUSG00000022883	Robo1	Robo1
ENSMUSG00000022884	Eif4a2	Eif4a2
ENSMUSG00000022885	St6gal1	St6gal1
ENSMUSG00000022886	Prl2a1	Prl2a1
ENSMUSG00000022887	Masp1	Masp1
ENSMUSG00000022889	Mrpl39	Mrpl39
ENSMUSG00000022890	Atp5j	Atp5j
ENSMUSG00000022892	App	App
ENSMUSG00000022893	Adamts1	Adamts1
ENSMUSG00000022894	Adamts5	Adamts5
ENSMUSG00000022895	Ets2	Ets2
ENSMUSG00000022897	Dyrk1a	Dyrk1a
ENSMUSG00000022898	Dscr3	Dscr3
ENSMUSG00000022899	Slc15a2	Slc15a2
ENSMUSG00000022900	Ildr1	Ildr1
ENSMUSG00000022901	Cd86	Cd86
ENSMUSG00000022902	Stfa2	Stfa2
ENSMUSG00000022905	Kpna1	Kpna1
ENSMUSG00000022906	Parp9	Parp9
ENSMUSG00000022911	Arl13b	Arl13b
ENSMUSG00000022912	Pros1	Pros1
ENSMUSG00000022913	Psmg1	Psmg1
ENSMUSG00000022914	Brwd1	Brwd1
ENSMUSG00000022915	1700093J21Rik	1700093J21Rik
ENSMUSG00000022931	4930553J12Rik	4930553J12Rik
ENSMUSG00000022935	Grik1	Grik1
ENSMUSG00000022938	Fam3b	Fam3b
ENSMUSG00000022940	Pigp	Pigp
ENSMUSG00000022941	Ripply3	Ripply3
ENSMUSG00000022945	Chaf1b	Chaf1b
ENSMUSG00000022946	Dopey2	Dopey2
ENSMUSG00000022947	Cbr3	Cbr3
ENSMUSG00000022948	Setd4	Setd4
ENSMUSG00000022949	Clic6	Clic6
ENSMUSG00000022951	ENSMUSG00000022951	Rcan1
ENSMUSG00000022952	Runx1	Runx1
ENSMUSG00000022956	Atp5o	Atp5o
ENSMUSG00000022957	Itsn1	Itsn1
ENSMUSG00000022960	Donson	Donson
ENSMUSG00000022961	Son	Son
ENSMUSG00000022962	Gart	Gart
ENSMUSG00000022964	Tmem50b	Tmem50b
ENSMUSG00000022965	Ifngr2	Ifngr2
ENSMUSG00000022967	Ifnar1	Ifnar1
ENSMUSG00000022969	Il10rb	Il10rb
ENSMUSG00000022971	Ifnar2	Ifnar2
ENSMUSG00000022972	1110004E09Rik	1110004E09Rik
ENSMUSG00000022973	Synj1	Synj1
ENSMUSG00000022974	Paxbp1	Paxbp1
ENSMUSG00000022978	Mis18a	Mis18a
ENSMUSG00000022982	Sod1	Sod1
ENSMUSG00000022983	Scaf4	Scaf4
ENSMUSG00000022986	Krt75	Krt75
ENSMUSG00000022987	Zfp641	Zfp641
ENSMUSG00000022991	Lalba	Lalba
ENSMUSG00000022992	Kansl2	Kansl2
ENSMUSG00000022993	4930415O20Rik	4930415O20Rik
ENSMUSG00000022994	Adcy6	Adcy6
ENSMUSG00000022995	Enah	Enah
ENSMUSG00000022996	Wnt10b	Wnt10b
ENSMUSG00000022997	Wnt1	Wnt1
ENSMUSG00000022999	Lmbr1l	Lmbr1l
ENSMUSG00000023000	Dhh	Dhh
ENSMUSG00000023004	Tuba1b	Tuba1b
ENSMUSG00000023007	Prpf40b	Prpf40b
ENSMUSG00000023008	Fmnl3	Fmnl3
ENSMUSG00000023009	Nckap5l	Nckap5l
ENSMUSG00000023010	Tmbim6	Tmbim6
ENSMUSG00000023011	Faim2	Faim2
ENSMUSG00000023013	Aqp2	Aqp2
ENSMUSG00000023015	Racgap1	Racgap1
ENSMUSG00000023017	Asic1	Asic1
ENSMUSG00000023018	Smarcd1	Smarcd1
ENSMUSG00000023019	Gpd1	Gpd1
ENSMUSG00000023020	Cox14	Cox14
ENSMUSG00000023021	Cers5	Cers5
ENSMUSG00000023022	Lima1	Lima1
ENSMUSG00000023025	Larp4	Larp4
ENSMUSG00000023026	Dip2b	Dip2b
ENSMUSG00000023027	Atf1	Atf1
ENSMUSG00000023030	Slc11a2	Slc11a2
ENSMUSG00000023031	Cela1	Cela1
ENSMUSG00000023032	Slc4a8	Slc4a8
ENSMUSG00000023033	Scn8a	Scn8a
ENSMUSG00000023034	Nr4a1	Nr4a1
ENSMUSG00000023036	Pcdhga9	Pcdhga9
ENSMUSG00000023039	Krt7	Krt7
ENSMUSG00000023041	Krt6b	Krt6b
ENSMUSG00000023043	Krt18	Krt18
ENSMUSG00000023044	Csad	Csad
ENSMUSG00000023045	Soat2	Soat2
ENSMUSG00000023046	Igfbp6	Igfbp6
ENSMUSG00000023047	Amhr2	Amhr2
ENSMUSG00000023048	Prr13	Prr13
ENSMUSG00000023050	Map3k12	Map3k12
ENSMUSG00000023051	Tarbp2	Tarbp2
ENSMUSG00000023052	Npff	Npff
ENSMUSG00000023055	Calcoco1	Calcoco1
ENSMUSG00000023057	Fabp2	Fabp2
ENSMUSG00000023064	Sncg	Sncg
ENSMUSG00000023066	Rttn	Rttn
ENSMUSG00000023067	Cdkn1a	Cdkn1a
ENSMUSG00000023068	Nus1	Nus1
ENSMUSG00000023070	Rgn	Rgn
ENSMUSG00000023072	Cep89	Cep89
ENSMUSG00000023073	Slc10a2	Slc10a2
ENSMUSG00000023074	Mospd1	Mospd1
ENSMUSG00000023075	Akirin1	Akirin1
ENSMUSG00000023078	Cxcl13	Cxcl13
ENSMUSG00000023079	Gtf2ird1	Gtf2ird1
ENSMUSG00000023083	H2-M10.2	H2-M10.2
ENSMUSG00000023084	ENSMUSG00000023084	Lrrc71
ENSMUSG00000023087	Ccrn4l	Ccrn4l
ENSMUSG00000023088	Abcc1	Abcc1
ENSMUSG00000023089	Ndufa5	Ndufa5
ENSMUSG00000023092	Fhl1	Fhl1
ENSMUSG00000023093	Gm7257	Gm7257
ENSMUSG00000023094	Msrb2	Msrb2
ENSMUSG00000023104	Rfc2	Rfc2
ENSMUSG00000023106	Denr	Denr
ENSMUSG00000023110	Prmt5	Prmt5
ENSMUSG00000023118	Sympk	Sympk
ENSMUSG00000023120	Gm853	Gm853
ENSMUSG00000023122	Sult1c2	Sult1c2
ENSMUSG00000023132	Gzma	Gzma
ENSMUSG00000023140	Reg2	Reg2
ENSMUSG00000023143	Nagpa	Nagpa
ENSMUSG00000023147	Wrb	Wrb
ENSMUSG00000023150	Ivns1abp	Ivns1abp
ENSMUSG00000023151	Lrrc69	Lrrc69
ENSMUSG00000023153	Tmem52	Tmem52
ENSMUSG00000023156	Rpp14	Rpp14
ENSMUSG00000023159	Psg29	Psg29
ENSMUSG00000023165	Ssxb2	Ssxb2
ENSMUSG00000023169	Slc38a1	Slc38a1
ENSMUSG00000023170	Gps2	Gps2
ENSMUSG00000023175	Bsg	Bsg
ENSMUSG00000023176	Cpn2	Cpn2
ENSMUSG00000023185	Ceacam14	Ceacam14
ENSMUSG00000023186	Vwa5a	Vwa5a
ENSMUSG00000023191	Leprel2	Leprel2
ENSMUSG00000023192	Grm2	Grm2
ENSMUSG00000023206	Il15ra	Il15ra
ENSMUSG00000023210	Lcn9	Lcn9
ENSMUSG00000023216	Epb4.2	Epb4.2
ENSMUSG00000023224	Serping1	Serping1
ENSMUSG00000023232	Serinc2	Serinc2
ENSMUSG00000023235	Ccl25	Ccl25
ENSMUSG00000023236	Scg5	Scg5
ENSMUSG00000023243	ENSMUSG00000023243	Kcnk5
ENSMUSG00000023247	Guca2a	Guca2a
ENSMUSG00000023249	Parp3	Parp3
ENSMUSG00000023257	Cypt1	Cypt1
ENSMUSG00000023259	Slc26a6	Slc26a6
ENSMUSG00000023262	Acy1	Acy1
ENSMUSG00000023263	9530002B09Rik	9530002B09Rik
ENSMUSG00000023266	Frs3	Frs3
ENSMUSG00000023267	Gabrr2	Gabrr2
ENSMUSG00000023272	Creld2	Creld2
ENSMUSG00000023274	Cd4	Cd4
ENSMUSG00000023277	Twf2	Twf2
ENSMUSG00000023279	Bmp15	Bmp15
ENSMUSG00000023284	Zfp605	Zfp605
ENSMUSG00000023286	Ube2j2	Ube2j2
ENSMUSG00000023289	Sva	Sva
ENSMUSG00000023307	March5	March5
ENSMUSG00000023328	Ache	Ache
ENSMUSG00000023330	Dtwd1	Dtwd1
ENSMUSG00000023333	Gcm1	Gcm1
ENSMUSG00000023336	Wfdc1	Wfdc1
ENSMUSG00000023341	Mx2	Mx2
ENSMUSG00000023345	Poc1a	Poc1a
ENSMUSG00000023348	Trip6	Trip6
ENSMUSG00000023350	4921501E09Rik	4921501E09Rik
ENSMUSG00000023353	Agap3	Agap3
ENSMUSG00000023367	Tmem176a	Tmem176a
ENSMUSG00000023387	Kcnk16	Kcnk16
ENSMUSG00000023391	Dlx2	Dlx2
ENSMUSG00000023393	Slc17a9	Slc17a9
ENSMUSG00000023403	Stk31	Stk31
ENSMUSG00000023411	Nfatc4	Nfatc4
ENSMUSG00000023433	Cela3b	Cela3b
ENSMUSG00000023439	Gnb3	Gnb3
ENSMUSG00000023443	Esx1	Esx1
ENSMUSG00000023452	Pisd	Pisd
ENSMUSG00000023456	Tpi1	Tpi1
ENSMUSG00000023460	Rab12	Rab12
ENSMUSG00000023467	Tulp2	Tulp2
ENSMUSG00000023473	Celsr3	Celsr3
ENSMUSG00000023484	Prph	Prph
ENSMUSG00000023495	ENSMUSG00000023495	Pcbp4
ENSMUSG00000023505	Cdca3	Cdca3
ENSMUSG00000023571	Fam132a	Fam132a
ENSMUSG00000023572	Ccndbp1	Ccndbp1
ENSMUSG00000023577	Iqcf3	Iqcf3
ENSMUSG00000023707	Ogfod2	Ogfod2
ENSMUSG00000023723	Mrps23	Mrps23
ENSMUSG00000023737	1700082M22Rik	1700082M22Rik
ENSMUSG00000023755	Rhebl1	Rhebl1
ENSMUSG00000023764	Sfi1	Sfi1
ENSMUSG00000023781	Hes7	Hes7
ENSMUSG00000023791	Pigx	Pigx
ENSMUSG00000023795	Pisd-ps2	Pisd-ps2
ENSMUSG00000023800	Tiam2	Tiam2
ENSMUSG00000023802	Nox3	Nox3
ENSMUSG00000023805	Synj2	Synj2
ENSMUSG00000023806	Rsph3b	Rsph3b
ENSMUSG00000023809	Rps6ka2	Rps6ka2
ENSMUSG00000023826	Park2	Park2
ENSMUSG00000023827	Agpat4	Agpat4
ENSMUSG00000023828	Slc22a3	Slc22a3
ENSMUSG00000023829	Slc22a1	Slc22a1
ENSMUSG00000023830	Igf2r	Igf2r
ENSMUSG00000023832	Acat2	Acat2
ENSMUSG00000023845	Lnpep	Lnpep
ENSMUSG00000023846	Riok2	Riok2
ENSMUSG00000023852	Chd1	Chd1
ENSMUSG00000023861	Mpc1	Mpc1
ENSMUSG00000023868	Pde10a	Pde10a
ENSMUSG00000023873	1700010I14Rik	1700010I14Rik
ENSMUSG00000023882	Zfp54	Zfp54
ENSMUSG00000023883	Phf10	Phf10
ENSMUSG00000023885	Thbs2	Thbs2
ENSMUSG00000023886	Smoc2	Smoc2
ENSMUSG00000023892	Zfp51	Zfp51
ENSMUSG00000023902	Zscan10	Zscan10
ENSMUSG00000023903	Mmp25	Mmp25
ENSMUSG00000023904	Hcfc1r1	Hcfc1r1
ENSMUSG00000023905	ENSMUSG00000023905	Tnfrsf12a
ENSMUSG00000023906	Cldn6	Cldn6
ENSMUSG00000023908	Pkmyt1	Pkmyt1
ENSMUSG00000023909	Paqr4	Paqr4
ENSMUSG00000023911	Flywch2	Flywch2
ENSMUSG00000023912	Slc25a27	Slc25a27
ENSMUSG00000023913	Pla2g7	Pla2g7
ENSMUSG00000023914	Mep1a	Mep1a
ENSMUSG00000023915	Tnfrsf21	Tnfrsf21
ENSMUSG00000023918	Gpr115	Gpr115
ENSMUSG00000023919	Cenpq	Cenpq
ENSMUSG00000023921	Mut	Mut
ENSMUSG00000023923	Tbc1d5	Tbc1d5
ENSMUSG00000023926	Rhag	Rhag
ENSMUSG00000023927	Satb1	Satb1
ENSMUSG00000023930	Crisp2	Crisp2
ENSMUSG00000023931	Efhb	Efhb
ENSMUSG00000023932	Cdc5l	Cdc5l
ENSMUSG00000023935	Spats1	Spats1
ENSMUSG00000023938	Aars2	Aars2
ENSMUSG00000023939	Mrpl14	Mrpl14
ENSMUSG00000023940	Sgol1	Sgol1
ENSMUSG00000023942	Slc29a1	Slc29a1
ENSMUSG00000023943	Sult1c1	Sult1c1
ENSMUSG00000023944	Hsp90ab1	Hsp90ab1
ENSMUSG00000023945	Slc5a7	Slc5a7
ENSMUSG00000023947	Nfkbie	Nfkbie
ENSMUSG00000023949	Tcte1	Tcte1
ENSMUSG00000023951	Vegfa	Vegfa
ENSMUSG00000023952	Gtpbp2	Gtpbp2
ENSMUSG00000023953	Polh	Polh
ENSMUSG00000023959	Clic5	Clic5
ENSMUSG00000023960	Enpp5	Enpp5
ENSMUSG00000023961	Enpp4	Enpp4
ENSMUSG00000023963	Cyp39a1	Cyp39a1
ENSMUSG00000023964	Calcr	Calcr
ENSMUSG00000023965	Fbxl17	Fbxl17
ENSMUSG00000023966	Rsph9	Rsph9
ENSMUSG00000023967	Mrps18a	Mrps18a
ENSMUSG00000023968	Crip3	Crip3
ENSMUSG00000023971	Rrp36	Rrp36
ENSMUSG00000023972	Ptk7	Ptk7
ENSMUSG00000023973	Cnpy3	Cnpy3
ENSMUSG00000023977	Ubr2	Ubr2
ENSMUSG00000023978	Prph2	Prph2
ENSMUSG00000023979	Guca1b	Guca1b
ENSMUSG00000023980	Taf8	Taf8
ENSMUSG00000023982	Guca1a	Guca1a
ENSMUSG00000023984	Gm20517	Gm20517
ENSMUSG00000023987	Pgc	Pgc
ENSMUSG00000023988	Bysl	Bysl
ENSMUSG00000023990	Tfeb	Tfeb
ENSMUSG00000023991	Foxp4	Foxp4
ENSMUSG00000023992	Trem2	Trem2
ENSMUSG00000023993	Treml1	Treml1
ENSMUSG00000023994	Nfya	Nfya
ENSMUSG00000023995	Tspo2	Tspo2
ENSMUSG00000023999	Kif6	Kif6
ENSMUSG00000024002	Brd4	Brd4
ENSMUSG00000024006	Stk38	Stk38
ENSMUSG00000024007	Ppil1	Ppil1
ENSMUSG00000024008	Cpne5	Cpne5
ENSMUSG00000024011	Pi16	Pi16
ENSMUSG00000024012	Mtch1	Mtch1
ENSMUSG00000024013	Fgd2	Fgd2
ENSMUSG00000024014	Pim1	Pim1
ENSMUSG00000024018	Ccdc167	Ccdc167
ENSMUSG00000024019	Cmtr1	Cmtr1
ENSMUSG00000024026	Glo1	Glo1
ENSMUSG00000024027	Glp1r	Glp1r
ENSMUSG00000024028	Tff2	Tff2
ENSMUSG00000024029	ENSMUSG00000024029	Tff3
ENSMUSG00000024030	Abcg1	Abcg1
ENSMUSG00000024033	Rsph1	Rsph1
ENSMUSG00000024034	Tmprss3	Tmprss3
ENSMUSG00000024036	Slc37a1	Slc37a1
ENSMUSG00000024037	Wdr4	Wdr4
ENSMUSG00000024038	Ndufv3	Ndufv3
ENSMUSG00000024039	Cbs	Cbs
ENSMUSG00000024041	Cryaa	Cryaa
ENSMUSG00000024042	Sik1	Sik1
ENSMUSG00000024043	Arhgap28	Arhgap28
ENSMUSG00000024044	Epb4.1l3	Epb4.1l3
ENSMUSG00000024045	Akap8	Akap8
ENSMUSG00000024048	Myl12a	Myl12a
ENSMUSG00000024049	Myom1	Myom1
ENSMUSG00000024050	Wiz	Wiz
ENSMUSG00000024052	Lpin2	Lpin2
ENSMUSG00000024053	Emilin2	Emilin2
ENSMUSG00000024054	Smchd1	Smchd1
ENSMUSG00000024055	Cyp4f13	Cyp4f13
ENSMUSG00000024056	Ndc80	Ndc80
ENSMUSG00000024059	Clip4	Clip4
ENSMUSG00000024063	Lbh	Lbh
ENSMUSG00000024064	Galnt14	Galnt14
ENSMUSG00000024065	Ehd3	Ehd3
ENSMUSG00000024066	Xdh	Xdh
ENSMUSG00000024067	Dpy30	Dpy30
ENSMUSG00000024068	Spast	Spast
ENSMUSG00000024069	Slc30a6	Slc30a6
ENSMUSG00000024070	Prkd3	Prkd3
